Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
634.0,1528.34,442.7142857145518,3.899,3.562,2852.375,3716.38,8126.38,474
158.0,2044.54,694.7999999998137,3.988,3.782,4378.816000000108,5372.42,8948.96,950
107.0,2100.0,759.0,4.006,3.412,4708.875,5644.88,8956.88,998
802.0,1236.0,338.0,3.849,3.645,2019.2091428563,2780.35,8000.35,332
1094.0,981.94,259.88571428507566,3.793,3.679,1371.811999997124,1988.31,7708.19,14
50.0,2195.72,816.0,4.041,3.39,5027.280999999959,6000.25,9179.84,1058
410.0,1671.2,490.0,3.943,3.555,3334.7519999993965,4220.35,8312.19,702
935.0,990.25,252.10084033571184,3.774,3.958,980.359999999404,1736.36,7833.64,173
777.0,1200.0,329.3333333339542,3.842,3.645,1898.1879999991504,2636.19,7856.19,357
838.0,1079.44,290.18181818164885,3.817,3.936,1268.311999997124,2060.31,8659.19,270
986.0,1020.0,280.4285714291036,3.83,3.68,1497.8129999991506,2132.31,7676.31,122
243.0,1960.31,564.0,3.929,3.501,4155.543999999762,5120.34,8970.78,865
945.0,1128.75,307.09090909175575,3.821,3.663,1741.486857144162,2420.34,7617.66,163
1011.0,912.7,217.5,3.754,3.725,1160.4779999982566,1772.48,7194.14,97
806.0,1328.39,371.7186000011861,3.87,3.611,2270.3440000023693,3068.34,8166.81,302
543.0,1475.75,410.7428571423516,3.916,3.569,2732.3430000003427,3572.34,8119.78,571
1029.0,998.34,267.88571428507566,3.808,3.681,1474.1052857171744,2096.39,7454.25,85
848.0,1234.06,338.6666666660458,3.846,3.64,2003.7415714319795,2744.31,7784.44,260
1043.0,837.72,208.0,3.787,3.73,1060.3440000005066,1592.34,6892.72,69
996.0,1102.62,303.6363636367023,3.819,3.655,1659.875,2348.38,7894.5,112
833.0,1053.66,292.0,3.832,3.683,1530.6607142854482,2204.38,7404.44,279
1019.0,885.64,224.16666666604576,3.777,3.711,1172.3589999973774,1736.36,7861.7,84
472.0,1671.97,503.0,3.948,3.524,3326.3130000010133,4220.31,8200.19,636
32.0,2174.97,792.0,4.035,3.409,4922.235000000102,5895.24,9144.22,1080
292.0,1884.28,622.0,3.979,3.47,4018.7430000007153,4940.34,8492.34,816
710.0,1264.86,342.0,3.885,3.622,2138.344000000506,2888.34,7828.19,398
511.0,1540.64,429.2571428576484,3.929,3.565,2936.3199999993667,3788.32,8096.06,597
232.0,1958.88,632.0,3.985,3.476,4274.344000000507,5228.34,8848.38,876
659.0,1469.64,391.5,3.85,3.593,2618.343999998644,3464.34,8324.83,449
17.0,2255.04,897.6019999999553,4.047,3.36,5247.824000000022,6224.32,9591.33,1086
983.0,931.38,243.59999999962747,3.791,3.697,1263.75,1844.25,7995.94,120
113.0,2112.0,764.3999999999069,4.002,3.413,4803.391000000294,5732.19,9008.19,992
584.0,1599.69,478.0,3.925,3.541,3061.175000000745,3932.38,8231.94,529
54.0,2190.31,705.625,3.994,3.426,4894.438000000315,5888.44,9360.88,1054
551.0,1566.31,461.1428571436554,3.906,3.552,3008.375,3860.38,8806.38,552
664.0,1495.84,434.1428571436554,3.905,3.57,2751.543999997899,3608.34,8048.0,449
616.0,1538.84,410.7428571432829,3.861,3.584,2834.359999999404,3716.36,8407.3,492
871.0,1209.19,330.6666666660458,3.853,3.641,1967.803571429104,2708.38,7622.94,237
413.0,1701.05,496.0,3.951,3.532,3440.35899999924,4328.36,8338.11,695
536.0,1492.0,417.9000000003725,3.92,3.567,2780.313000000082,3608.31,8126.78,578
201.0,1948.94,642.0,3.982,3.456,4249.112999999896,5192.31,8838.19,913
254.0,1925.31,626.375,3.985,3.793,4095.186999999918,5061.25,8616.69,854
786.0,1282.44,347.69999999925494,3.85,3.629,2084.1870000008494,2888.19,7946.88,322
161.0,2071.43,624.7999999998137,3.944,3.469,4529.9199999999255,5480.32,9233.38,947
658.0,1333.17,368.0999999996274,3.889,3.603,2282.351999999956,3068.35,8037.5,456
863.0,1052.88,281.31818181835115,3.815,3.673,1546.0892857145518,2204.38,8090.75,245
691.0,1392.0,380.6999999992549,3.877,3.611,2522.320000000298,3320.32,8252.32,443
541.0,1600.25,482.0,3.927,3.536,3068.311999999918,3932.31,8210.31,567
781.0,1302.88,359.0,3.876,3.618,2214.660714285448,2996.38,7620.56,327
612.0,1556.42,451.88571428507566,3.905,3.559,2942.359999999404,3788.36,8142.28,496
1071.0,812.62,196.5,3.78,3.734,1016.375,1520.38,6844.25,41
298.0,1869.22,530.0,3.924,3.517,3874.743999999948,4832.34,8795.69,810
836.0,1162.91,321.3333333339542,3.852,3.64,1854.628714285791,2564.34,7854.94,278
1104.0,876.0,234.16666666604576,3.8,3.711,1160.25,1736.25,7280.25,4
316.0,1838.16,570.0,3.968,3.494,3903.590999999084,4796.39,8713.34,798
433.0,1743.68,471.0,3.901,3.55,3457.120000000112,4364.32,8607.91,675
799.0,1293.31,355.5,3.87,3.629,2198.3120000008494,2960.31,7774.43,309
1043.0,1012.94,270.4615384619683,3.806,3.685,1461.9379999991506,2096.44,7353.22,65
42.0,2208.0,823.188000000082,4.04,3.379,5041.186999999918,6007.19,9192.19,1092
764.0,1118.0,313.21900000050664,3.822,3.807,1393.25,2219.0,8720.25,344
183.0,2020.39,686.992249999661,3.995,3.445,4450.743999999482,5408.34,8709.16,930
1084.0,947.94,240.79411764629185,3.776,3.698,1286.375,1880.38,7366.62,24
1072.0,820.62,195.4199999999255,3.758,3.723,1034.3129999991506,1556.31,7675.69,31
769.0,1235.38,340.0,3.869,3.625,2029.517857143656,2780.38,7982.0,345
65.0,2190.47,830.3999999999069,4.006,3.383,5012.3519999997225,5948.35,9068.7,1043
300.0,1836.12,568.7999999998137,3.963,3.495,3884.5,4796.5,8860.31,803
909.0,998.81,253.19549999944863,3.779,3.811,1057.234000001103,1862.02,7939.06,199
1095.0,942.5,252.91428571380675,3.814,3.705,1272.875,1880.38,7122.88,18
700.0,1368.0,373.5,3.901,3.61,2444.320000000298,3212.32,8108.32,408
1078.0,831.81,200.5,3.759,3.977,656.25,1268.25,8868.75,25
227.0,1951.77,643.2000000001863,3.983,3.468,4274.327999999281,5228.33,8972.58,876
306.0,1831.94,558.0,3.958,3.523,3831.4560000002384,4724.26,8708.64,806
325.0,1821.47,495.8571428572759,3.929,3.53,3746.312999999151,4688.31,8604.22,783
346.0,1800.0,554.0,3.974,3.502,3770.3439999995753,4688.34,8504.34,762
445.0,1656.0,484.0,3.954,3.534,3314.219000001438,4184.22,8324.22,663
1009.0,984.0,269.1428571436554,3.816,3.692,1434.8839999996126,2060.38,8072.38,99
945.0,1137.75,310.0,3.837,3.658,1767.2321428563446,2456.38,7578.0,163
896.0,1021.18,273.2857142854482,3.805,3.68,1479.753999998793,2132.25,7929.41,212
991.0,1008.0,276.8571428563446,3.827,3.683,1470.8120000008494,2096.31,7496.31,117
81.0,2159.2,801.6000000000931,4.005,3.394,4916.35999999987,5876.36,8929.38,1027
1109.0,907.56,234.5,3.791,3.693,1320.25,1916.25,7707.38,5
118.0,2095.48,739.2000000001863,3.998,3.426,4724.350999999791,5660.35,9007.55,990
1068.0,1014.88,273.5,3.8,3.673,1452.875,2096.38,7793.94,40
136.0,2053.09,608.0,3.955,3.471,4501.14400000032,5444.34,9002.19,972
533.0,1580.22,415.7142857145518,3.875,3.582,2924.344000000506,3824.34,8419.22,575
757.0,1338.69,375.0,3.877,3.6,2276.375,3068.38,8098.62,351
85.0,2161.12,792.0,4.0,3.709,4868.344000000041,5840.34,9008.34,1023
177.0,2032.72,662.3999999999069,3.97,3.454,4465.112999999896,5408.31,9016.7,931
9.0,5999.9,1149.318793103419,4.021,3.498,5017.497999999992,5957.89,5957.89,1099
819.0,1276.12,349.3333333339542,3.866,3.629,2142.628714285791,2888.34,7737.09,289
1066.0,1018.69,275.2087912093848,3.801,3.673,1461.811999997124,2096.31,7803.88,42
679.0,1402.0,395.0999999996274,3.875,3.583,2456.219000000506,3284.22,8373.28,429
263.0,1920.0,635.2000000001863,3.982,3.466,4166.320000000298,5084.32,8648.32,842
997.0,1031.94,274.9714285712689,3.795,3.681,1474.0892857145518,2132.38,7453.88,111
737.0,1361.81,375.30000000074506,3.873,3.612,2360.375,3176.38,7880.53,371
141.0,2055.03,715.2000000001863,3.997,3.433,4623.575000000186,5588.38,9110.94,962
247.0,1900.44,608.0,3.98,3.48,4076.375,5012.38,8656.12,861
396.0,1714.28,510.0,3.947,3.52,3514.742999999784,4436.34,8692.03,707
1094.0,912.0,232.02857142873108,3.775,3.708,1205.375,1808.38,7532.38,40
517.0,1607.58,476.5714285718277,3.92,3.535,3125.9129999997094,4004.31,8491.3,591
360.0,1768.93,478.0,3.919,3.538,3579.519999999553,4508.32,8505.92,748
1094.0,793.62,188.26666666567328,3.777,3.738,964.375,1484.38,6798.12,18
94.0,2140.53,770.0,4.008,3.407,4846.743999999482,5804.34,8960.47,1019
1009.0,1010.5,272.4395604394376,3.815,3.676,1463.7415714282542,2096.31,7631.44,103
861.0,1164.0,323.3333333339542,3.867,3.648,1850.313000002876,2564.31,7532.31,244
965.0,955.69,251.5714285708964,3.798,3.69,1326.875,1916.38,8069.19,138
751.0,1254.0,348.0,3.87,3.62,2080.8834285680205,2852.31,7944.69,363
95.0,2078.25,712.7999999998137,3.992,3.441,4637.975000000093,5588.38,9008.12,1017
455.0,1644.54,477.0,3.939,3.534,3284.321000000462,4148.32,8381.79,659
810.0,1324.61,369.9000000003725,3.868,3.611,2255.647571427748,3032.22,8159.83,298
1097.0,942.0,238.0,3.778,3.698,1272.311999997124,1880.31,7351.69,11
1084.0,789.25,180.6923076920212,3.746,3.731,956.188000002876,1448.19,7602.69,24
250.0,1892.19,610.0,3.975,3.473,4054.775000000373,4976.38,8745.16,862
1061.0,817.12,193.33333333395424,3.755,3.726,1009.113000003621,1520.31,7555.56,47
645.0,1356.0,376.2192000001669,3.908,3.598,2372.352000001818,3176.35,7964.35,463
556.0,1374.69,389.4000000003725,3.904,3.61,2408.31299999915,3212.31,7841.25,556
1011.0,893.15,226.14285714365545,3.777,3.712,1182.718999998644,1736.22,7856.22,92
395.0,1659.45,489.8571428572759,3.946,3.545,3269.943999999203,4148.34,8292.41,717
148.0,2068.38,748.7999999998137,4.003,3.419,4630.711999999825,5588.31,8773.62,960
796.0,1179.96,316.6666666660458,3.868,3.647,1916.3519999999555,2636.35,7747.48,312
10.0,6007.93,1209.319356321881,4.024,3.495,5009.994666666666,5940.23,5940.23,1098
167.0,2021.06,686.3999999999069,3.99,3.447,4484.350999999326,5444.35,8869.82,941
648.0,1503.93,431.3142857141793,3.896,3.567,2787.519999999553,3644.32,8098.4,460
275.0,1826.92,562.0,3.962,3.508,3812.3899999996647,4724.39,8605.76,837
449.0,1716.73,513.0,3.958,3.523,3470.35899999924,4364.36,8200.77,664
776.0,1200.0,329.3333333339542,3.844,3.644,1910.25,2672.25,7892.25,358
270.0,1861.56,590.0,3.97,3.478,3962.296999999322,4868.3,8726.08,844
795.0,1107.88,302.40000000037253,3.839,3.655,1679.7485714294016,2384.32,8173.66,308
409.0,1733.09,517.0,3.952,3.52,3565.1199999991804,4436.32,8540.83,705
583.0,1496.19,390.51428571529686,3.865,3.597,2660.375,3536.38,8275.12,525
988.0,1041.06,285.56200000084937,3.815,3.801,1218.3120000008494,1974.06,8527.38,126
568.0,1569.0,460.2857142854482,3.916,3.543,2972.25,3824.25,8127.69,540
408.0,1804.83,492.0,3.909,3.542,3651.55199999921,4580.35,8792.06,700
624.0,1292.69,364.5,3.884,3.631,2174.343999998644,2960.34,7734.66,488
924.0,1188.9,318.3920000009239,3.825,3.661,1844.350999999792,2600.35,7909.77,184
675.0,1403.31,397.5,3.875,3.583,2462.344000000506,3284.34,8368.78,433
427.0,1751.08,526.0,3.959,3.518,3586.743999999948,4472.34,8301.95,686
1058.0,1058.12,278.40000000037253,3.793,3.945,1202.375,1988.38,8332.62,50
435.0,1663.39,485.0,3.945,3.53,3326.3520000008866,4220.35,8396.32,679
555.0,1613.31,437.1428571436554,3.878,3.56,3038.375,3932.38,8551.44,553
915.0,1221.25,340.5333333332092,3.845,3.639,1988.2580000013115,2708.26,8239.74,193
424.0,1670.09,484.0,3.943,3.833,3170.2810000004247,4112.28,8471.88,684
461.0,1620.0,469.1428571427241,3.94,3.537,3212.3520000008866,4076.35,8354.14,653
187.0,2004.0,688.7808000002988,3.995,3.444,4450.712999999989,5372.31,8792.31,918
499.0,1656.0,477.0,3.935,3.549,3291.5200000004843,4148.32,8396.32,635
94.0,2133.31,740.8000000000466,3.984,3.419,4814.344000000041,5768.34,9164.5,1014
1017.0,926.69,242.25,3.806,3.701,1280.351000001654,1880.35,7421.47,91
627.0,1476.66,423.0,3.891,3.567,2690.344000000506,3536.34,8408.56,481
447.0,1720.16,513.4285714281723,3.958,3.522,3482.343999999576,4364.34,8208.67,666
987.0,1032.75,290.8121666647494,3.827,3.812,1239.311999997124,2037.0,7849.62,126
467.0,1601.7,454.7142857145518,3.934,3.516,3362.31299999915,4256.34,8798.75,641
249.0,1942.84,659.2000000001863,3.987,3.456,4213.200600000098,5156.38,8592.81,859
736.0,1349.34,373.0,3.882,3.611,2348.343999998644,3140.34,7766.62,372
243.0,1905.5,614.4000000003725,3.976,3.47,4100.313000000082,5012.31,8780.09,869
394.0,1697.44,500.0,3.956,3.522,3413.943999999203,4328.36,8313.33,714
998.0,1032.0,274.2857142854482,3.796,3.681,1470.8120000008494,2132.31,7455.62,110
168.0,2041.38,693.0,3.997,3.444,4551.520000000019,5516.32,9039.52,940
790.0,1228.26,342.0,3.853,3.649,2780.3209999986,3932.32,12322.11,324
855.0,1055.88,283.0129870120436,3.816,3.672,1551.1071428563446,2204.25,7880.12,253
757.0,1180.31,318.6666666660458,3.873,3.635,1895.7415714282545,2636.31,7693.31,351
842.0,1289.19,358.5,3.861,3.616,2168.25,2924.25,8120.0,266
387.0,1776.0,549.0,3.968,3.501,3704.2970000011846,4616.3,8396.3,718
638.0,1501.53,400.5240000002086,3.855,3.588,2708.25,3572.25,8327.53,470
513.0,1614.25,476.1428571427241,3.938,3.545,3146.35899999924,4004.36,8153.12,595
529.0,1583.12,466.2857142854482,3.907,3.544,3014.313000000082,3896.31,8671.56,579
908.0,986.2,268.2857142854482,3.819,3.696,1389.8519999999553,2024.35,7289.09,204
347.0,1778.41,481.1428571427241,3.924,3.538,3602.3430000003427,4544.34,8481.62,761
932.0,1025.98,274.90909090824425,3.832,3.674,1524.811999997124,2168.31,7521.95,176
811.0,1155.23,310.45714285597205,3.863,3.647,1823.787571426481,2528.36,7675.17,297
849.0,1167.56,322.6666666660458,3.865,3.654,1828.915428571403,2564.34,7364.97,264
354.0,1836.0,570.0,3.96,3.499,3884.352999999188,4796.35,8587.94,780
1005.0,1020.25,270.51428571529686,3.793,3.682,1443.8129999991506,2096.31,7427.5,103
885.0,1104.0,300.46753246709704,3.82,3.669,1633.4548571445048,2312.31,7784.31,249
932.0,1099.58,301.2467532474548,3.832,3.664,1700.2869999986142,2384.29,8024.16,182
752.0,1129.06,316.40000000037253,3.852,3.666,1724.25,2420.25,7552.81,360
502.0,1663.3,440.1428571427241,3.883,3.575,3197.9210000000894,4112.32,8652.99,606
780.0,1168.19,313.9047619048506,3.868,3.638,1864.884428570047,2600.31,7611.31,328
387.0,1709.95,506.0,3.957,3.52,3458.375,4364.38,8333.99,721
235.0,1920.0,624.7999999998137,3.986,3.476,4169.912000000011,5084.31,8720.31,873
428.0,1737.91,525.5940000005066,3.961,3.726,3465.375,4416.99,8468.41,685
211.0,1966.05,555.2000000001863,3.938,3.5,4213.119999999646,5156.32,8875.39,897
415.0,1716.0,512.0,3.963,3.524,3542.328000000678,4436.33,8468.33,693
984.0,1126.62,301.09090909175575,3.811,3.669,1688.375,2420.38,7882.56,124
983.0,1085.38,293.2857142854482,3.808,3.94,1328.3129999991506,2096.31,8172.75,125
895.0,1028.13,264.7912087906152,3.791,3.694,1412.3509999997914,2096.35,7334.72,213
52.0,2190.69,789.5939999998081,4.022,3.397,4971.311999999685,5937.34,9285.78,1056
17.0,2242.37,758.3979999999283,4.002,3.41,5083.32799999998,6063.33,9467.42,1091
26.0,2236.86,859.2029999999795,4.049,3.371,5174.3429999999935,6161.34,9409.77,1082
75.0,2163.77,786.0,4.008,3.401,4918.790999999736,5876.39,9027.52,1038
436.0,1669.95,482.5714285718277,3.945,3.537,3332.2179999994114,4256.22,8432.22,672
1102.0,948.0,255.65714285708964,3.81,3.702,1317.875,1916.38,7136.38,3
95.0,2101.62,753.6000000000931,3.999,3.414,4760.34300000011,5696.34,9078.16,1019
509.0,1641.02,431.5714285718277,3.883,3.574,3140.38300000038,4040.38,8539.45,599
979.0,982.94,259.5,3.824,3.681,1407.8129999991506,2024.31,7420.56,129
9.0,6072.77,1033.1766411290446,4.05,3.473,5142.846285714273,6066.98,6066.98,1099
294.0,1895.94,608.7999999998137,3.978,3.479,4040.375,4976.38,8536.88,819
779.0,1092.0,298.75324675254524,3.832,3.661,1628.375,2312.38,8061.31,324
1012.0,1092.25,302.0,3.815,3.663,1650.8509999997914,2312.35,8025.12,96
519.0,1615.67,480.0,3.916,3.54,3158.375,4040.38,8906.97,584
770.0,1097.38,307.32467532530427,3.842,3.67,1643.6165714282542,2348.19,7502.44,342
1059.0,852.69,209.35714285634447,3.767,3.716,1100.3120000008494,1628.31,7904.19,44
1043.0,888.62,210.35714285634447,3.753,3.725,1097.4059999994934,1700.41,7091.19,65
586.0,1476.0,427.5,3.884,3.57,2708.25,3572.25,8745.75,517
750.0,1177.38,309.9320571422577,3.823,3.662,1808.3130000010133,2564.31,7534.44,358
898.0,1117.17,306.80000000074506,3.841,3.651,1731.1851428560913,2420.33,7894.56,216
14.0,2264.93,878.4000000000233,4.023,3.381,5195.359000000055,6168.35,9607.65,1094
522.0,1624.91,453.5929999994114,3.874,3.732,2982.23399999924,3962.02,8863.51,586
36.0,2209.66,712.8119999998016,4.002,3.713,4936.375,5923.38,9367.03,1072
321.0,1892.89,604.0,3.978,3.486,4052.321000000462,4976.31,8481.77,792
964.0,991.31,264.5,3.823,3.681,1422.6607142854482,2060.38,7418.25,144
434.0,1675.59,486.8571428572759,3.946,3.536,3350.320000000298,4256.32,8457.44,674
733.0,1281.38,354.0,3.877,3.614,2173.6118571422994,2924.47,8041.72,381
313.0,1908.0,624.0,3.984,3.481,4097.920999999158,5012.32,8612.32,792
774.0,1153.19,301.19999999925494,3.821,3.665,1742.25,2492.25,7562.62,334
1023.0,1029.66,276.0,3.81,3.684,1502.359999999404,2132.36,7312.0,85
416.0,1764.0,534.0,3.963,3.514,3656.2189999995753,4544.22,8396.22,689
742.0,1272.0,345.5,3.859,3.631,2091.2321428563446,2852.38,7964.38,392
181.0,2031.12,708.0,4.006,3.685,4445.25,5411.03,8790.81,927
147.0,2067.62,722.3938000001945,4.0,3.431,4604.313000000082,5552.31,8805.75,966
353.0,1743.23,522.0,3.949,3.822,3334.752000001259,4292.35,8635.3,759
439.0,1681.56,492.5714285718277,3.946,3.532,3392.3199999993667,4292.32,8728.67,664
248.0,1895.31,609.5999999996275,3.975,3.473,4064.218000000343,4976.22,8756.22,864
284.0,1897.41,628.7999999998137,3.981,3.467,4069.1058000000194,4976.28,8501.06,824
864.0,1224.56,336.0,3.843,3.642,1978.026285711676,2708.31,7810.5,244
118.0,2113.77,746.3999999999069,4.003,3.42,4796.350999999791,5768.35,9166.11,990
454.0,1663.3,484.0,3.942,3.539,3313.1520000007004,4220.35,8568.0,654
27.0,2229.61,852.0,4.04,3.372,5111.32799999998,6077.34,9276.33,1107
96.0,2075.66,708.7999999998137,3.992,3.442,4630.743999999482,5588.34,9014.06,1016
844.0,1053.12,284.5714285708964,3.827,3.665,1546.0892857145518,2204.38,8180.44,259
779.0,1200.0,328.6666666660458,3.873,3.635,1957.517857143656,2672.38,7820.38,329
1099.0,976.94,258.0571428555995,3.792,3.681,1358.25,1952.25,7704.06,9
773.0,1224.0,339.0,3.873,3.643,2003.8185714297,2744.39,7640.39,332
552.0,1558.06,403.88571428507566,3.875,3.609,2859.5120000001043,3752.31,8344.88,556
779.0,1146.94,300.0,3.822,3.667,1706.375,2456.38,7569.81,329
106.0,2129.81,656.3999999999069,3.954,3.45,4660.475000000093,5646.88,9241.94,1002
87.0,2144.58,775.0,4.008,3.404,4862.311999999918,5804.31,8963.16,1026
69.0,2148.0,772.8000000000466,4.008,3.404,4928.320000000065,5876.32,9188.32,1039
145.0,2031.91,597.6000000000931,3.953,3.477,4429.142999999691,5372.34,8937.38,963
1065.0,974.88,250.85714285634447,3.784,3.693,1340.375,1952.38,7277.12,43
845.0,1176.0,318.6666666660458,3.84,3.653,1828.8834285717453,2564.31,7928.31,289
264.0,1898.27,596.0,3.976,3.486,4094.25,5048.25,8737.88,844
606.0,1564.6,462.0,3.913,3.558,2972.320000000298,3824.32,8223.14,502
78.0,2146.34,788.3999999999069,4.01,3.398,4922.34300000011,5876.34,9248.61,1025
478.0,1584.0,452.79999999981374,3.93,3.549,3074.222000000067,3968.22,8576.22,625
1052.0,991.12,258.17142857052386,3.79,3.691,1381.4558571465311,1988.31,7504.16,56
743.0,1363.0,378.51428571529686,3.88,3.594,2390.3120000008494,3212.31,8165.94,365
852.0,1024.81,283.4285714291036,3.828,3.688,1470.843999998644,2132.34,7334.0,260
226.0,1939.08,632.7999999998137,3.982,3.473,4205.9280000003055,5156.33,8720.7,882
616.0,1585.86,468.8571428563446,3.916,3.555,3038.3590000011027,3896.36,8234.66,497
1125.0,876.0,216.30000000074503,3.766,3.714,1120.375,1700.38,7424.38,9
1065.0,959.31,254.0357142854482,3.799,3.688,1356.375,1952.38,7745.69,49
706.0,1410.59,381.9428571444005,3.871,3.608,2468.359999999404,3284.36,8170.5,402
84.0,2153.16,765.625,4.024,3.643,4872.313000000315,5852.0,9243.72,1024
83.0,2146.34,672.0,3.958,3.441,4789.158999999985,5768.36,9289.84,1025
47.0,2200.28,820.780999999959,4.041,3.388,5041.375,6021.38,9192.66,1061
615.0,1306.97,365.5,3.888,3.63,2210.31299999915,2996.31,7772.31,497
115.0,2066.72,696.0,3.986,3.453,4598.350999999326,5552.35,9028.61,997
631.0,1524.0,449.5999999996274,3.907,3.563,2888.375,3752.38,8252.38,474
63.0,2185.12,806.4380000003148,4.043,3.39,4957.375,5930.38,9051.06,1050
28.0,2232.25,852.0,4.049,3.372,5160.3429999999935,6147.36,9376.8,1080
807.0,1081.86,294.18181818164885,3.833,3.66,1623.827999997884,2312.33,8057.12,296
340.0,1847.59,600.0,3.977,3.481,3902.3439999995753,4832.34,8453.84,768
262.0,1883.84,596.0,3.975,3.483,4022.350999999792,4940.35,8610.56,846
104.0,2118.69,730.3999999999069,3.983,3.423,4766.188000000082,5732.19,9108.88,1004
868.0,1141.94,308.0,3.832,3.662,1736.3120000008494,2456.31,7856.31,266
459.0,1704.0,512.0,3.955,3.524,3476.4759999997914,4364.48,8324.48,646
291.0,1860.0,588.0,3.97,3.487,3982.7430000007153,4904.34,8828.34,812
157.0,2063.31,684.0,3.989,3.776,4515.186999999918,5488.19,9074.56,951
596.0,1505.54,388.1999999992549,3.855,3.588,3545.351999999956,4652.35,10717.15,512
642.0,1260.28,353.3333333339542,3.882,3.635,2078.344000000506,2852.34,7625.84,470
816.0,1083.01,307.2029999997467,3.834,3.795,1351.390000000596,2142.02,8035.87,296
946.0,967.78,253.7142857145518,3.798,3.692,1353.8440000005066,1952.34,7919.62,162
997.0,1028.06,279.4285714291036,3.82,3.669,1592.375,2240.38,7973.94,115
814.0,1145.53,308.952380951494,3.856,3.92,1514.375,2312.38,8122.25,294
617.0,1488.67,428.6999999992549,3.894,3.567,2726.359999999404,3572.36,8410.47,491
1074.0,949.69,250.60714285634447,3.801,3.69,1320.375,1916.38,7642.19,40
544.0,1596.31,479.0,3.927,3.537,3056.375,3932.38,8218.41,564
248.0,1908.0,612.7999999998137,3.984,3.475,4112.313000000082,5048.31,8684.31,860
996.0,1040.25,286.2857142854482,3.839,3.684,1502.375,2168.38,7188.44,117
494.0,1615.2,466.7142857145518,3.945,3.542,3134.3120000008494,4004.31,8035.83,619
287.0,1904.81,538.0,3.923,3.514,3975.575000000186,4940.38,8887.19,821
457.0,1661.47,436.0,3.902,3.561,3236.3520000008866,4148.35,8388.77,651
137.0,2093.19,745.6000000000931,3.997,3.418,4695.543999999762,5660.34,8819.94,971
495.0,1668.0,482.0,3.936,3.548,3377.952624999918,4266.01,8514.01,639
